2019-08-15 08:43:29,945 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Thu Aug 15 08:43:29 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-15 08:43:32,787 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-15 08:43:33,572 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-15 08:43:33,987 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-15 08:43:34,195 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-36471-1565858614040-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-15 08:43:34,242 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-15 08:43:34,245 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-15 08:43:34,252 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-15 08:43:34,254 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-15 08:43:34,260 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-15 08:43:34,263 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-15 08:43:34,270 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-15 08:43:34,273 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-15 08:43:34,558 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-15 08:43:34,645 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-15 08:43:34,647 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-15 08:43:34,649 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-36471-1565858614040-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-15 08:43:34,652 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-15 08:43:34,673 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53949 mb of usable space. - resetting to maximum available disk space: 53949 mb | org.apache.activemq.broker.BrokerService | main
2019-08-15 08:43:35,934 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-15 08:43:37,602 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-15 08:43:37,603 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-15 08:43:37,741 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-15 08:43:38,802 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-15 08:43:38,936 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-16 01:25:27,796 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Fri Aug 16 01:25:27 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-16 01:25:29,835 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-16 01:25:30,021 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-16 01:25:30,218 | INFO  | Recovering from the journal @1:503 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-16 01:25:30,272 | INFO  | Recovery replayed 927 operations from the journal in 0.233 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-16 01:25:30,285 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-16 01:25:30,301 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2019-08-16 01:25:30,413 | INFO  | Recovering from the scheduled job journal @1:28 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-16 01:25:30,415 | INFO  | Recovery replayed 1 operations from the journal in 0.002 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-16 01:25:30,417 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-16 01:25:30,517 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-33453-1565918730310-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-16 01:25:30,691 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-16 01:25:30,697 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-16 01:25:30,706 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-16 01:25:30,716 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-16 01:25:30,734 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-16 01:25:30,738 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-16 01:25:30,749 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-16 01:25:30,751 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-16 01:25:30,963 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-16 01:25:31,042 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-16 01:25:31,043 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-16 01:25:31,045 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-33453-1565918730310-1:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-16 01:25:31,046 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-16 01:25:31,049 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53945 mb of usable space. - resetting to maximum available disk space: 53945 mb | org.apache.activemq.broker.BrokerService | main
2019-08-16 01:25:32,063 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-16 01:25:32,347 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-16 01:25:32,347 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-16 01:25:32,465 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-16 01:25:33,023 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-16 01:25:33,190 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-19 01:13:09,197 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Mon Aug 19 01:13:09 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-19 01:13:11,484 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-19 01:13:11,711 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-19 01:13:11,955 | INFO  | Recovering from the journal @1:111291 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-19 01:13:12,160 | INFO  | Recovery replayed 6267 operations from the journal in 0.439 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-19 01:13:12,184 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-19 01:13:12,202 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2019-08-19 01:13:12,312 | INFO  | Recovering from the scheduled job journal @1:100 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-19 01:13:12,315 | INFO  | Recovery replayed 1 operations from the journal in 0.003 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-19 01:13:12,320 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-19 01:13:12,389 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-35759-1566177192209-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-19 01:13:12,506 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-19 01:13:12,509 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-19 01:13:12,516 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-19 01:13:12,522 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-19 01:13:12,534 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-19 01:13:12,537 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-19 01:13:12,544 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-19 01:13:12,551 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-19 01:13:12,724 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-19 01:13:12,817 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-19 01:13:12,818 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-19 01:13:12,821 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-35759-1566177192209-1:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-19 01:13:12,825 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-19 01:13:12,829 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 53920 mb of usable space. - resetting to maximum available disk space: 53920 mb | org.apache.activemq.broker.BrokerService | main
2019-08-19 01:13:14,220 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-19 01:13:14,421 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-19 01:13:14,421 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-19 01:13:14,486 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-19 01:13:15,151 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-19 01:13:15,317 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-20 01:13:52,162 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Tue Aug 20 01:13:52 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-20 01:13:54,087 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-20 01:13:54,356 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-20 01:13:54,556 | INFO  | Recovering from the journal @1:857539 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-20 01:13:54,844 | INFO  | Recovery replayed 7726 operations from the journal in 0.48 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-20 01:13:54,861 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-20 01:13:54,888 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2019-08-20 01:13:54,999 | INFO  | Recovering from the scheduled job journal @1:172 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-20 01:13:55,004 | INFO  | Recovery replayed 1 operations from the journal in 0.006 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-20 01:13:55,007 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-20 01:13:55,089 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-42765-1566263634895-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-20 01:13:55,268 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-20 01:13:55,273 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-20 01:13:55,293 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-20 01:13:55,303 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-20 01:13:55,315 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-20 01:13:55,319 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-20 01:13:55,335 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-20 01:13:55,342 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-20 01:13:55,593 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-20 01:13:55,667 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-20 01:13:55,668 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-20 01:13:55,670 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-42765-1566263634895-1:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-20 01:13:55,671 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-20 01:13:55,674 | WARN  | Store limit is 102400 mb (current store usage is 1 mb). The data directory: /data/activemq/kahadb only has 53890 mb of usable space. - resetting to maximum available disk space: 53890 mb | org.apache.activemq.broker.BrokerService | main
2019-08-20 01:13:56,843 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-20 01:13:57,029 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-20 01:13:57,030 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-20 01:13:57,125 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-20 01:13:57,852 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-20 01:13:57,961 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-21 01:13:44,656 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Aug 21 01:13:44 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-21 01:13:49,845 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-21 01:13:50,158 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-21 01:13:50,305 | INFO  | Recovering from the journal @1:1777408 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-21 01:13:50,546 | INFO  | Recovery replayed 7565 operations from the journal in 0.377 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-08-21 01:13:50,567 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-21 01:13:50,583 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2019-08-21 01:13:50,702 | INFO  | Recovering from the scheduled job journal @1:244 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-21 01:13:50,705 | INFO  | Recovery replayed 1 operations from the journal in 0.003 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-21 01:13:50,707 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-21 01:13:50,838 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-40055-1566350030590-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-21 01:13:51,074 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 01:13:51,088 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 01:13:51,103 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 01:13:51,106 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 01:13:51,116 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 01:13:51,120 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 01:13:51,131 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 01:13:51,139 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 01:13:51,601 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6d167f58{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-21 01:13:51,726 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-21 01:13:51,727 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 01:13:51,729 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-40055-1566350030590-1:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-21 01:13:51,731 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-08-21 01:13:51,736 | WARN  | Store limit is 102400 mb (current store usage is 2 mb). The data directory: /data/activemq/kahadb only has 53860 mb of usable space. - resetting to maximum available disk space: 53860 mb | org.apache.activemq.broker.BrokerService | main
2019-08-21 01:13:53,174 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-08-21 01:13:53,434 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-21 01:13:53,435 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-08-21 01:13:53,591 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-08-21 01:13:54,037 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-08-21 01:13:54,152 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2019-08-21 07:44:37,822 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed Aug 21 07:44:37 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-08-21 07:44:42,588 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-08-21 07:44:43,531 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-08-21 07:44:44,096 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-08-21 07:44:44,346 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-34523-1566373484161-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-08-21 07:44:44,503 | INFO  | Listening for connections at: tcp://mqserver:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 07:44:44,508 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 07:44:44,550 | INFO  | Listening for connections at: amqp://mqserver:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 07:44:44,553 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 07:44:44,572 | INFO  | Listening for connections at: stomp://mqserver:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 07:44:44,586 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 07:44:44,620 | INFO  | Listening for connections at: mqtt://mqserver:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-08-21 07:44:44,632 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 07:44:45,391 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@7b8b43c7{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-08-21 07:44:45,647 | INFO  | Listening for connections at ws://mqserver:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-08-21 07:44:45,648 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-08-21 07:44:45,650 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:mqserver-34523-1566373484161-0:1) started | org.apache.activemq.broker.BrokerService | main
2019-08-21 07:44:45,653 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
